user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,conflict_count,has_conflict,age,signup_year,signup_month,signup_date,account_age_days
USR72097,geetika barad,DDSSN0646K,508421782669,,Amritsar,Punjab,18863.0,Unemployed,,Verified,LOW,0,0,,,,,
USR30011,Pranit Mukhopadhyay,KGXJT4216K,,1985-09-27,Delhi,Delhi,20132.0,Salaried,,Rejected,LOW,10,1,40.9637234770705,,,,
USR83193,Manthan Dhillon,FFCTC9699U,,2000-02-07,Jalandhar,Punjab,,Salaried,,Verified,LOW,8,1,26.600958247775495,,,,
USR43370,Upasna Thakkar,GMOWN4312Q,,,Amritsar,Punjab,,Business Owner,,Verified,HIGH,7,1,,,,,
USR14674,yachana bansal,FZNSD7333C,472019628349,1972-05-23,Hyderabad,Telangana,,Retired,,Verified,MEDIUM,0,0,54.31074606433949,,,,
USR99248,Chasmum Sunder,,332606224399,1964-08-22,Delhi,Delhi,18546.0,Retired,,Verified,MEDIUM,0,0,62.06160164271047,,,,
USR71330,Radha Nagy,,835236736371,1994-08-01,Delhi,Delhi,,Gig Worker,,Verified,LOW,0,0,32.120465434633815,,,,
USR25377,Gaurangi Raman,HHOHZ8062N,,2004-03-31,Lucknow,Uttar Pradesh,,Salaried,2024-09-05 06:21:48,Verified,LOW,0,0,22.455852156057496,2024.0,9.0,2024-09-05,739.0
USR_70022,DAYITA VORA,MJNVK0503D,100061382311,,Ludhiana,Punjab,,Farmer,,Rejected,LOW,0,0,,,,,
USR23542,Tanmayi Grover,OMNYK8358B,794093843354,1996-02-06,Pune,Maharashtra,34750.0,Student,,Verified,LOW,1,1,30.60369609856263,,,,
USR86924,Raksha Hari,IXYFI0418N,705784664573,1967-10-10,Hyderabad,Telangana,35533.0,Salaried,,Pending,HIGH,0,0,58.92950034223135,,,,
USR76748,Siddharth Kakar,CHPYY7666Q,907765428749,1974-10-20,Ludhiana,Punjab,,Retired,2024-06-02 13:31:49,Pending,LOW,0,0,51.90143737166324,2024.0,6.0,2024-06-02,833.0
USR_95272,Kabir Wali,NWUJJ3062U,,,Ludhiana,Punjab,26107.0,Self Employed,,Verified,MEDIUM,0,0,,,,,
USR93857,Mugdha Vaidya,JNPEC8638Q,,1986-10-01,Bengaluru,Karnataka,29665.0,Freelancer,,Verified,LOW,0,0,39.95345653661875,,,,
USR46611,Daniel Shere,DOBHL0789L,,1968-08-23,Jaipur,Rajasthan,,Farmer,,Verified,LOW,0,0,58.05886379192334,,,,
USR53993,Chandani Nagarajan,,,1996-05-13,Chennai,Tamil Nadu,38225.0,Unemployed,,Rejected,LOW,8,1,30.338124572210816,,,,
USR_40706,gabriel wable,WUSLB0679M,242018427970,,Jalandhar,Punjab,52358.0,Self Employed,,Verified,LOW,0,0,,,,,
USR_64678,azad bajaj,JLSJY1806M,,,Amritsar,Punjab,13008.0,Freelancer,2025-02-20 14:08:33,Verified,LOW,0,0,,2025.0,2.0,2025-02-20,570.0
USR82365,Bishakha Narayan,DIETM0908I,557550852293,1970-08-13,Lucknow,Uttar Pradesh,28793.0,Freelancer,,Verified,UNKNOWN,0,0,56.087611225188226,,,,
USR47420,NathanielMishra,PZRWU4453N,340105911012,,Ludhiana,Punjab,26490.0,Freelancer,,Verified,LOW,0,0,,,,,
USR12514,Harsh Sidhu,CLSUF6103D,813674917183,1970-05-14,Bengaluru,Karnataka,,Freelancer,,Verified,LOW,0,0,56.336755646817245,,,,
USR83570,Dalbir Dixit,UDCFQ0421J,,1968-06-18,Hyderabad,Telangana,,Unemployed,2025-06-24 22:35:37,Verified,LOW,1,1,58.23956194387406,2025.0,6.0,2025-06-24,446.0
USR64868,Rajeshri Was0n,WGEKW5489M,923290477073,1960-09-25,Chennai,Tamil Nadu,,Farmer,,Verified,LOW,0,0,65.96851471594798,,,,
USR42124,Pushti Mahajan,CTUFE1805Y,,1994-12-06,Amritsar,Punjab,38831.0,Retired,,Verified,LOW,10,1,31.772758384668034,,,,
USR-41861,Samarth C0mar,UFXEQ1844Q,876959781430,1998-12-11,Kolkata,West Bengal,,Self Employed,,Verified,MEDIUM,0,0,27.759069130732374,,,,
USR27082,Radha Jain,ROGNR0999F,449740439103,2001-07-26,Jaipur,Rajasthan,,Salaried,,Pending,LOW,0,0,25.136208076659823,,,,
USR48309,Chameli Saini,OQTZU9732K,,2003-06-20,Ludhiana,Punjab,,Business Owner,,Pending,HIGH,9,1,23.236139630390145,,,,
USR39548,Urvi Date,IHZFR9866T,,1978-11-18,Lucknow,Uttar Pradesh,,Freelancer,,Verified,LOW,9,1,47.82203969883641,,,,
USR82816,Ekapad Ram,UJVON3919G,804912473069,1998-10-21,Kolkata,West Bengal,28208.0,Self Employed,,Pending,LOW,0,0,27.89869952087611,,,,
USR_12560,Wriddhish Sehgal,DDLBX4331J,154886760064,1991-05-07,Hyderabad,Telangana,57310.0,Farmer,,Verified,LOW,0,0,35.356605065023956,,,,
USR-99324,Jeremiah Kapoor,PGBMM4328X,,1960-12-20,Jalandhar,Punjab,,Business Owner,,Verified,LOW,0,0,65.73305954825462,,,,
USR28766,Chasmum Dey,VATLF7814B,,1974-12-07,Delhi,Delhi,45070.0,Business Owner,,Verified,LOW,0,0,51.7700205338809,,,,
USR85471,GeorgeDave,FMHIL4126E,,1975-02-07,Lucknow,Uttar Pradesh,,Retired,,Pending,LOW,0,0,51.60027378507871,,,,
USR22098,devika bakshi,BGXHZ6780I,,,Pune,Maharashtra,21840.0,Farmer,,Verified,LOW,9,1,,,,,
USR91104,Warjas Trivedi,VSZLZ7532A,278493510562,,Ludhiana,Punjab,21687.0,Retired,,Verified,LOW,0,0,,,,,
USR18645,Jason Lad,MGFMU0846F,269073299571,2006-03-18,Lucknow,Uttar Pradesh,30998.0,Retired,,Verified,MEDIUM,0,0,20.49281314168378,,,,
USR77671,hardik mani,,,2004-05-11,Chennai,Tamil Nadu,12131.0,Student,,Verified,MEDIUM,7,1,22.34360027378508,,,,
USR70544,Jai Wali,QKATI9415P,048569170458,1980-07-12,Lucknow,Uttar Pradesh,,Business Owner,,Pending,MEDIUM,0,0,46.17385352498289,,,,
USR86085,wishi shanker,HFZRA4993D,,1985-03-01,Delhi,Delhi,26244.0,Unemployed,,Verified,LOW,0,0,41.53867214236824,,,,
USR_47564,Ojas Sood,HBTTQ6457K,648950955218,,Mumbai,Maharashtra,27402.0,Self Employed,,Verified,LOW,0,0,,,,,
USR74996,Krishna Dixit,VRPRN6390C,306310616139,1963-12-04,Mumbai,Maharashtra,56597.0,Freelancer,,Verified,LOW,0,0,62.77891854893908,,,,
USR91953,Vedant G01e,GSJOQ3821Q,,,Ludhiana,Punjab,29841.0,Gig Worker,2026-01-12 10:20:51,Verified,LOW,0,0,,2026.0,1.0,2026-01-12,244.0
USR32363,Victor Dua,WURKE6064S,,1966-02-06,Ludhiana,Punjab,59983.0,Salaried,,Verified,LOW,0,0,60.602327173169066,,,,
USR16848,Pranav Bal,SXJFF6502H,957612769099,1995-05-19,Amritsar,Punjab,,Salaried,2024-12-30 01:26:47,Verified,HIGH,0,0,31.32375085557837,2024.0,12.0,2024-12-30,623.0
USR67509,Max Date,CQDUU1393C,,1986-08-29,Chennai,Tamil Nadu,12274.0,Salaried,,Verified,LOW,0,0,40.04380561259411,,,,
USR78416,Agastya Deo,IIVQV8590O,118925343139,2001-08-09,Amritsar,Punjab,53655.0,Self Employed,,Rejected,MEDIUM,0,0,25.097878165639973,,,,
USR67675,Anjali Dass,FWEDT8829T,516015480472,,Jalandhar,Punjab,,Retired,,Verified,LOW,0,0,,,,,
USR33348,Pratyush Sachdeva,AVHWS8225H,465127740921,1998-04-11,Ludhiana,Punjab,,Business Owner,,Verified,LOW,0,0,28.427104722792606,,,,
USR11943,Jagdish Bedi,,,1983-12-04,Kolkata,West Bengal,45726.0,Freelancer,,Verified,HIGH,9,1,42.77891854893908,,,,
USR19650,Zaitra Nadkarni,RMOCB1600X,058474062320,1983-08-11,Lucknow,Uttar Pradesh,17428.0,Farmer,,Pending,MEDIUM,0,0,43.09377138945928,,,,
USR-26722,Ikbal Tella,TBHVB2150D,205782439877,,Jalandhar,Punjab,45090.0,Salaried,,Verified,MEDIUM,0,0,,,,,
USR18687,pranit wali,ITTFZ5470A,,,Lucknow,Uttar Pradesh,,Self Employed,,Rejected,HIGH,0,0,,,,,
USR65297,Krishna Borah,ENJFF0112A,,1980-09-26,Chennai,Tamil Nadu,27167.0,Freelancer,,Verified,LOW,0,0,45.96577686516085,,,,
USR14537,Odika Sarkar,KWEZG2205Z,,2007-07-04,Lucknow,Uttar Pradesh,30514.0,Freelancer,,Verified,UNKNOWN,0,0,19.197809719370294,,,,
USR96987,Meghana Kurian,IUIFX9776U,,,Bengaluru,Karnataka,32327.0,Freelancer,,Verified,LOW,10,1,,,,,
USR24099,Upasna Khatri,WBZGI1891A,726739655214,1961-01-23,Bengaluru,Karnataka,14805.0,Salaried,,Verified,LOW,0,0,65.63997262149213,,,,
USR13263,Anirudh Bala,FYSME3076Q,914559532751,1983-07-06,Bengaluru,Karnataka,36730.0,Business Owner,,Rejected,LOW,0,0,43.19233401779603,,,,
USR59483,Vyanjana Ray,JJVNT4840B,755653513559,1994-12-06,Pune,Maharashtra,13826.0,Retired,,Verified,LOW,0,0,31.772758384668034,,,,
USR74269,Garima Vaidya,XYKOK2870O,576406529149,1968-01-25,Lucknow,Uttar Pradesh,93080.0,Student,2024-12-18 22:18:47,Verified,LOW,0,0,58.63655030800821,2024.0,12.0,2024-12-18,634.0
USR76072,Aayush Rau,OBXWC0373A,,1970-06-18,Hyderabad,Telangana,,Retired,,Verified,LOW,0,0,56.24093086926762,,,,
USR33808,HariniSahni,JZEBL9315N,916866121185,1977-12-12,Lucknow,Uttar Pradesh,49405.0,Business Owner,,Rejected,LOW,1,1,48.75564681724846,,,,
USR22216,Bhavya Mukhopadhyay,OMNPR5711T,974127049933,1990-04-21,Amritsar,Punjab,11226.0,Salaried,,Verified,LOW,0,0,36.39972621492129,,,,
80418,Zaitra Balakrishnan,LAFEF5684O,154227343326,1997-07-20,Ludhiana,Punjab,,Retired,,Verified,LOW,0,0,29.152635181382614,,,,
USR52263,Chaaya Manne,UUQLT4088W,917450724185,1976-08-13,Mumbai,Maharashtra,19265.0,Unemployed,,Verified,HIGH,0,0,50.08624229979466,,,,
USR96559,Triya Dugal,GQMQJ9964L,998153920625,1985-06-12,Chennai,Tamil Nadu,15011.0,Gig Worker,,Verified,LOW,0,0,41.256673511293634,,,,
USR65675,Irya Nazareth,YLBDY0216A,243069696861,1989-10-22,Hyderabad,Telangana,,Student,,Verified,LOW,0,0,36.8952772073922,,,,
USR42536,Libni Mannan,GEKLX4283Q,785875477515,,Bengaluru,Karnataka,41447.0,Business Owner,,Verified,MEDIUM,0,0,,,,,
USR-55266,Ekbal Mitter,DNFKJ0090X,363865612875,2001-05-25,Bengaluru,Karnataka,33276.0,Farmer,2025-11-24 00:27:16,Verified,LOW,0,0,25.305954825462013,2025.0,11.0,2025-11-24,294.0
46280,Max Din,ACKUY5800Q,,,Kolkata,West Bengal,13649.0,Gig Worker,,Pending,LOW,0,0,,,,,
USR33525,Qarin Sunder,QYBLS4535K,,1969-07-24,Pune,Maharashtra,55466.0,Self Employed,,Verified,LOW,8,1,57.14168377823409,,,,
USR71516,R0bert Te11a,JCBGC6175E,052339424937,2000-02-10,Bengaluru,Karnataka,26161.0,Retired,,Verified,UNKNOWN,0,0,26.5927446954141,,,,
USR97385,yahvi krishna,DSATK0873S,,1961-10-25,Delhi,Delhi,,Farmer,2024-05-25 17:17:38,Verified,MEDIUM,9,1,64.8870636550308,2024.0,5.0,2024-05-25,841.0
USR38760,Lajita Dewan,,604812343829,1962-09-08,Kolkata,West Bengal,9392.0,Salaried,,Rejected,LOW,1,1,64.0164271047228,,,,
USR-13079,Dhriti Rout,YVGJR0509W,,1983-06-16,Amritsar,Punjab,37248.0,Business Owner,,Pending,MEDIUM,0,0,43.24709103353867,,,,
USR31917,Viraj Swaminathan,VJCDL3708T,,1985-06-12,Kolkata,West Bengal,,Gig Worker,2024-07-03 21:17:55,Verified,LOW,10,1,41.256673511293634,2024.0,7.0,2024-07-03,802.0
USR39227,Azaan Kumar,PHERE6068J,909553728015,1988-11-20,Delhi,Delhi,,Student,2025-01-01 05:53:06,Verified,LOW,0,0,37.81519507186858,2025.0,1.0,2025-01-01,621.0
84278,Tanish Varughese,KLYCC0047E,367544969318,1999-05-24,Ludhiana,Punjab,64936.0,Freelancer,,Pending,LOW,0,0,27.310061601642712,,,,
85836,ATHARV DE,LWWSS4531C,453218351079,1978-12-18,Jalandhar,Punjab,15496.0,Gig Worker,,Pending,LOW,0,0,47.73990417522245,,,,
USR_82502,Nandini Mistry,KFJOT1325C,029805787675,1961-04-27,Jaipur,Rajasthan,,Unemployed,,Pending,HIGH,0,0,65.38261464750171,,,,
USR90111,PeterTrivedi,,565834720714,1990-06-02,Pune,Maharashtra,8820.0,Student,,Pending,MEDIUM,1,1,36.284736481861735,,,,
USR75412,DAKSHA SUNDER,JHAVW6010N,664629829580,1982-04-06,Hyderabad,Telangana,26065.0,Unemployed,,Verified,LOW,0,0,44.440793976728266,,,,
USR-25595,INDALI CHAUDHARI,MIFUI1343K,,,Jaipur,Rajasthan,13889.0,Farmer,,Verified,LOW,9,1,,,,,
USR38801,Atharv Solanki,XTUYX2311W,,1969-04-04,Kolkata,West Bengal,,Student,,Rejected,MEDIUM,1,1,57.445585215605746,,,,
USR34512,Qushi Loyal,JNXQO5445B,979622057203,,Lucknow,Uttar Pradesh,,Unemployed,,Verified,LOW,0,0,,,,,
USR50137,Chakradev Gulati,MKYNQ8596E,479710154891,,Kolkata,West Bengal,,Student,2024-05-25 23:00:17,Pending,MEDIUM,1,1,,2024.0,5.0,2024-05-25,841.0
USR37890,Aradhana Wable,FZYBW6482H,,,Ludhiana,Punjab,,Self Employed,,Rejected,MEDIUM,0,0,,,,,
USR71912,Priya Cherian,LFHHP6272Q,,1977-04-15,Pune,Maharashtra,37753.0,Salaried,,Verified,LOW,0,0,49.4154688569473,,,,
USR-30144,Dalbir Ray,FKNEC5480D,618601932254,1995-01-25,Hyderabad,Telangana,,Student,,Pending,LOW,1,1,31.63586584531143,,,,
USR11130,sai pai,EOQCJ8626E,184972931540,1972-09-17,Chennai,Tamil Nadu,64822.0,Business Owner,2024-06-14 00:49:17,Pending,HIGH,1,1,53.99041752224504,2024.0,6.0,2024-06-14,822.0
USR26854,Qarin Choudhry,EQHTP1169V,459714478130,1970-08-27,Hyderabad,Telangana,16974.0,Gig Worker,2025-12-15 13:02:05,Rejected,MEDIUM,0,0,56.049281314168375,2025.0,12.0,2025-12-15,272.0
USR85776,Samaksh Parikh,CBKHC9906X,385822854917,2006-12-03,Chennai,Tamil Nadu,29745.0,Freelancer,,Verified,LOW,0,0,19.78097193702943,,,,
USR48487,Hiral Keer,LFKYQ2978S,,1966-05-26,Pune,Maharashtra,,Business Owner,,Verified,MEDIUM,7,1,60.303901437371664,,,,
USR76211,Chanchal Khalsa,IDARO1743B,,1972-01-23,Kolkata,West Bengal,,Gig Worker,,Pending,MEDIUM,10,1,54.64202600958248,,,,
USR25067,bhavna raja,,793848423123,1979-02-13,Amritsar,Punjab,35255.0,Retired,,Rejected,LOW,0,0,47.58384668035592,,,,
USR10431,Vasatika Narang,YWHPK6914G,291656792472,2002-06-01,Delhi,Delhi,23047.0,Gig Worker,,Verified,MEDIUM,0,0,24.28747433264887,,,,
USR45544,Aarav Agrawal,XDVDH0059Z,651562091799,2005-01-07,Kolkata,West Bengal,,Freelancer,,Pending,MEDIUM,0,0,21.683778234086244,,,,
USR76490,Jeremiah Chauhan,ZHBKM0693O,,1972-01-22,Jaipur,Rajasthan,,Unemployed,2024-04-05 07:35:18,Rejected,MEDIUM,10,1,54.64476386036961,2024.0,4.0,2024-04-05,892.0
12622,Ethan Luthra,PPAQN0024E,,1964-06-19,Jaipur,Rajasthan,59421.0,Farmer,2025-12-31 00:18:13,Verified,LOW,0,0,62.23682409308692,2025.0,12.0,2025-12-31,257.0
USR43507,Raksha Varty,OCMKG7748T,616837401453,,Hyderabad,Telangana,45372.0,Business Owner,,Verified,LOW,0,0,,,,,
USR89345,EKANTIKA VIRK,EKYPM0883H,295399878538,,Ludhiana,Punjab,,Freelancer,,Verified,HIGH,8,1,,,,,
USR12865,bina johal,JLRYU8445G,785118016605,1974-12-16,Mumbai,Maharashtra,,Self Employed,2024-03-18 20:42:50,Failed,LOW,10,1,51.74537987679671,2024.0,3.0,2024-03-18,909.0
USR93542,Amrita Sani,RBRXT7977L,,2004-09-06,Mumbai,Maharashtra,10638.0,Retired,,Verified,MEDIUM,0,0,22.02053388090349,,,,
USR75140,Gaurav Mangat,ZADYU1102H,,2003-08-29,Amritsar,Punjab,32518.0,Self Employed,,Verified,MEDIUM,10,1,23.044490075290895,,,,
USR70271,Chanakya Kade,TQTLJ3751K,072416732672,1989-06-04,Ludhiana,Punjab,,Business Owner,,Verified,HIGH,0,0,37.27857631759069,,,,
USR11184,ekalinga raman,EWBHW7754N,,2004-07-10,Amritsar,Punjab,5175.0,Student,,Verified,UNKNOWN,0,0,22.17932922655715,,,,
USR58437,Dakshesh Gera,CAVHZ1416L,,1961-03-23,Lucknow,Uttar Pradesh,36753.0,Unemployed,,Verified,MEDIUM,0,0,65.47843942505133,,,,
USR84492,Henry Doctor,EQQGG1872G,795975555794,1991-08-14,Pune,Maharashtra,33693.0,Salaried,,Pending,MEDIUM,0,0,35.08555783709788,,,,
USR_88790,Oscar Venkatesh,MFNRH7195Y,697357397929,1988-01-03,Ludhiana,Punjab,25343.0,Self Employed,,Verified,LOW,0,0,38.69678302532512,,,,
USR82521,Jatin Iyer,,,2007-12-23,Pune,Maharashtra,66027.0,Salaried,,Verified,LOW,9,1,18.72689938398357,,,,
USR49514,GirindraGera,GTCSI2770A,,1981-08-07,Amritsar,Punjab,26539.0,Retired,,Verified,LOW,9,1,45.10335386721424,,,,
USR63172,Sathvik Dewan,MJLNP8399Y,569379545513,1969-10-27,Hyderabad,Telangana,,Unemployed,,Verified,LOW,0,0,56.88158795345654,,,,
USR17537,Adweta Soman,AGYCQ7639X,,1974-01-24,Kolkata,West Bengal,30280.0,Business Owner,,Rejected,MEDIUM,0,0,52.63791923340178,,,,
USR77902,Abha Shroff,NOJAF1446N,961070653339,1984-06-09,Pune,Maharashtra,19760.0,Farmer,,Verified,MEDIUM,0,0,42.26420260095825,,,,
USR93878,Wahab Nayar,,577580830836,,Amritsar,Punjab,,Student,,Verified,MEDIUM,8,1,,,,,
USR83971,Inaya Panchal,DCRLS8272E,962041318529,1985-10-24,Amritsar,Punjab,,Salaried,,Pending,LOW,0,0,40.889801505817935,,,,
USR49474,Yachana Rama,JRUFV9101N,140329808984,1998-03-21,Amritsar,Punjab,34928.0,Farmer,,Verified,LOW,0,0,28.484599589322382,,,,
USR84017,Siya Ramachandran,,660893719746,1960-02-21,Lucknow,Uttar Pradesh,34927.0,Student,,Verified,LOW,0,0,66.56262833675565,,,,
USR38643,Quincy Patil,PMGZR6414B,649534737654,1981-10-29,Mumbai,Maharashtra,62015.0,Farmer,,Pending,MEDIUM,0,0,44.876112251882276,,,,
USR26967,Upma Patla,IBTQU6690X,386071827060,1988-02-27,Kolkata,West Bengal,22620.0,Unemployed,,Verified,MEDIUM,10,1,38.54620123203286,,,,
USR25246,Jagrati Ramaswamy,VOUYM8911N,,1989-02-15,Chennai,Tamil Nadu,36515.0,Retired,,Verified,LOW,9,1,37.57700205338809,,,,
USR_21801,Jack Acharya,WLQWN4859X,864298749181,1982-08-18,Bengaluru,Karnataka,38348.0,Retired,,Verified,LOW,0,0,44.07392197125257,,,,
USR71183,Ria Karnik,CQRIC0584Z,103626883761,2004-06-15,Kolkata,West Bengal,,Business Owner,,Verified,HIGH,0,0,22.247775496235455,,,,
USR45960,Devansh Shukla,JPCDY5643J,,,Pune,Maharashtra,,Retired,,Verified,LOW,0,0,,,,,
USR93137,Zehaan Sule,NYENI5332G,,2001-03-14,Amritsar,Punjab,11976.0,Student,,Verified,LOW,9,1,25.503080082135522,,,,
USR99785,Vinaya Bandi,XJBRJ2734K,668963000590,1979-01-04,Jaipur,Rajasthan,13446.0,Freelancer,,Pending,MEDIUM,0,0,47.6933607118412,,,,
USR59626,Rehaan Tank,MXQDA2141E,766621086773,1996-10-05,Amritsar,Punjab,27729.0,Student,,Verified,LOW,0,0,29.94113620807666,,,,
USR42277,Kashish Wadhwa,,814178159524,2005-10-02,Jalandhar,Punjab,19841.0,Gig Worker,,Verified,LOW,0,0,20.95003422313484,,,,
USR79586,jai sant,QORTC1006M,,1979-06-21,Bengaluru,Karnataka,,Farmer,,Verified,HIGH,10,1,47.233401779603014,,,,
USR40730,Manya Yohannan,YXLTF9477E,157123264493,1975-05-14,Ludhiana,Punjab,39192.0,Freelancer,,Verified,MEDIUM,9,1,51.337440109514034,,,,
USR51010,Dipta Kant,,851967682858,1980-11-25,Jaipur,Rajasthan,20637.0,Freelancer,,Pending,LOW,10,1,45.80150581793292,,,,
USR49043,indira choudhary,VTHDN9010L,,1969-02-13,Chennai,Tamil Nadu,41565.0,Freelancer,,Rejected,MEDIUM,0,0,57.582477754962355,,,,
USR94993,Amruta Mall,YESGK9036V,,,Jaipur,Rajasthan,,Self Employed,,Pending,MEDIUM,10,1,,,,,
USR83167,Eta Sachar,QZPVZ5614J,231519362952,,Kolkata,West Bengal,,Freelancer,2024-10-31 17:10:58,Verified,LOW,6,1,,2024.0,10.0,2024-10-31,682.0
USR90712,Hira1 Gaba,ZPQBR4456Z,,1963-09-03,Amritsar,Punjab,30802.0,Salaried,,Verified,LOW,0,0,63.030800821355236,,,,
USR41039,BALJIWAN NAIK,HJEFO5651W,,1999-09-07,Jaipur,Rajasthan,15201.0,Salaried,,Verified,UNKNOWN,9,1,27.019849418206707,,,,
USR89181,Oliver Parekh,WZMRF2739P,103008632017,,Bengaluru,Karnataka,29719.0,Unemployed,,Verified,LOW,0,0,,,,,
USR61335,Dipta Thakkar,BWGSX0198L,481401152712,1969-05-25,Jalandhar,Punjab,,Self Employed,,Verified,LOW,0,0,57.30595482546201,,,,
USR15696,advay kalita,,817478848236,1983-09-02,Hyderabad,Telangana,,Gig Worker,,Verified,UNKNOWN,9,1,43.03353867214237,,,,
USR39889,Wyatt Muni,GSSAY9598T,407601922143,1960-01-05,Hyderabad,Telangana,53593.0,Student,,Verified,LOW,0,0,66.69130732375086,,,,
USR17234,Charvi Munshi,LDDIB3195V,,1963-04-23,Jalandhar,Punjab,24474.0,Business Owner,,Verified,LOW,0,0,63.39493497604381,,,,
USR76829,bahadurjit ratta,CFOCN5584N,763387452078,1988-05-22,Kolkata,West Bengal,16627.0,Gig Worker,,Pending,HIGH,0,0,38.313483915126625,,,,
USR84026,Vedhika Choudhury,YJATB9932F,400152767022,1962-03-29,Jaipur,Rajasthan,,Self Employed,,Verified,LOW,1,1,64.46269678302532,,,,
USR50019,Watika Solanki,YAWZD6788Y,237414968346,2007-08-16,Hyderabad,Telangana,16142.0,Student,2026-03-13 06:04:55,Verified,LOW,0,0,19.080082135523615,2026.0,3.0,2026-03-13,185.0
USR27269,Vidhi Gh0se,,973950913704,2000-12-31,Lucknow,Uttar Pradesh,,Unemployed,2025-02-03 07:59:29,Verified,LOW,0,0,25.702943189596166,2025.0,2.0,2025-02-03,588.0
USR_57825,NIDHI SHAH,,994015136512,1996-07-25,Ludhiana,Punjab,,Self Employed,,Verified,LOW,0,0,30.138261464750173,,,,
USR40732,MAYA VYAS,QASAC3178C,,,Amritsar,Punjab,84371.0,Gig Worker,,Verified,UNKNOWN,0,0,,,,,
USR_65293,OSHA DEY,FFNRG4498F,905018718454,2001-08-13,Ludhiana,Punjab,28480.0,Retired,,Pending,MEDIUM,0,0,25.086926762491444,,,,
USR12182,Amara Goda,,239921919971,1997-02-27,Amritsar,Punjab,23625.0,Freelancer,,Verified,LOW,0,0,29.544147843942504,,,,
USR30098,ekiya bandi,,,2000-02-09,Mumbai,Maharashtra,11380.0,Gig Worker,,Verified,LOW,0,0,26.595482546201232,,,,
USR17495,Zarna Setty,IDFLC5034U,659135385305,1983-02-26,Kolkata,West Bengal,,Unemployed,,Verified,HIGH,0,0,43.5482546201232,,,,
USR11732,Gaurav Narayan,OZZUJ3535E,362026709897,1994-08-28,Hyderabad,Telangana,24797.0,Self Employed,,Pending,LOW,0,0,32.04654346338125,,,,
USR12785,KASHISH RAJAGOPALAN,NONQR8371J,,,Mumbai,Maharashtra,18059.0,Gig Worker,,Verified,LOW,10,1,,,,,
USR_68686,Sudiksha Lad,DLAPC6199P,363094718072,,Jaipur,Rajasthan,27054.0,Gig Worker,,Verified,MEDIUM,0,0,,,,,
USR63568,Dipta Bains,ELCKB3451H,786543257308,1970-10-10,Ludhiana,Punjab,27477.0,Farmer,,Verified,LOW,0,0,55.92881587953457,,,,
USR20096,Maya Ratta,PXYGY1942C,173841300093,1965-01-12,Mumbai,Maharashtra,29398.0,Business Owner,,Verified,MEDIUM,0,0,61.67008898015058,,,,
USR44056,tristan dani,AHPSP2833K,,1974-07-16,Jaipur,Rajasthan,25640.0,Business Owner,,Verified,LOW,7,1,52.16427104722793,,,,
USR_43585,jyoti behl,QGIIU2686N,,1983-04-01,Pune,Maharashtra,19056.0,Self Employed,,Verified,LOW,0,0,43.455167693360714,,,,
USR63034,aarna karnik,KQDHL1880E,,,Hyderabad,Telangana,18292.0,Retired,,Verified,LOW,10,1,,,,,
USR84398,Ishwar Sood,PZDKJ4538E,293337273959,1965-08-13,Hyderabad,Telangana,47669.0,Gig Worker,,Verified,MEDIUM,0,0,61.086926762491444,,,,
USR34565,Abeer Sodhi,DMOGT7973N,819921762969,1966-10-20,Kolkata,West Bengal,53303.0,Farmer,,Verified,UNKNOWN,0,0,59.90143737166324,,,,
USR41373,LEELA MADAN,SZNKW8167L,118829420070,,Chennai,Tamil Nadu,,Retired,,Verified,LOW,7,1,,,,,
USR30857,Faris Konda,IKTGS0447V,150817315673,1999-02-02,Delhi,Delhi,26367.0,Self Employed,,Verified,HIGH,0,0,27.613963039014372,,,,
USR23104,elijah rajagopal,AUYBG9124S,522902640505,1960-03-19,Jaipur,Rajasthan,7638.0,Salaried,,Verified,LOW,0,0,66.48870636550308,,,,
USR80190,Kashish Naik,,882795900126,,Lucknow,Uttar Pradesh,,Farmer,,Verified,MEDIUM,0,0,,,,,
USR71616,R0nith Chack0,RPRAK2651G,356552498289,1964-08-11,Bengaluru,Karnataka,43702.0,Freelancer,,Verified,LOW,0,0,62.091718001368925,,,,
USR89541,Luke Goyal,CSDCW3408C,511236818405,2004-07-03,Pune,Maharashtra,22780.0,Student,,Verified,LOW,0,0,22.198494182067076,,,,
USR79922,Lipika Pai,TBSTY0516L,975261407591,1974-09-05,Ludhiana,Punjab,17942.0,Business Owner,,Verified,LOW,0,0,52.02464065708419,,,,
USR68539,arjun hegde,ZPDVQ5203R,856923141287,1998-12-29,Kolkata,West Bengal,45026.0,Unemployed,,Verified,LOW,10,1,27.709787816564,,,,
USR77197,Girindra Pingle,QPDJF9080L,152540267227,1984-11-13,Chennai,Tamil Nadu,68945.0,Self Employed,2024-03-04 23:33:01,Rejected,LOW,0,0,41.83436002737851,2024.0,3.0,2024-03-04,923.0
USR74804,Tarak Bakshi,FFUGA6687R,035916495170,1996-09-28,Mumbai,Maharashtra,28429.0,Student,,Verified,MEDIUM,0,0,29.960301163586585,,,,
USR16732,Irya Butala,DGYBK2036K,633479723745,1980-06-20,Mumbai,Maharashtra,,Gig Worker,,Verified,MEDIUM,0,0,46.234086242299796,,,,
